date,price,atr,tp,sl,result
2025-03-27,273.1300048828125,19.066469876716702,368.462354266396,234.99706512937908,SL
2025-03-28,263.54998779296875,18.81386467409446,357.61931116344107,225.92225844477983,SL
2025-03-31,259.1600036621094,18.912159183878632,353.7207995815025,221.33568529435212,SL
2025-04-01,268.4599914550781,18.867719833679395,362.7985906234751,230.72455178771932,SL
2025-04-02,282.760009765625,19.9285964034427,382.4029917828385,242.9028169587396,SL
2025-04-03,267.2799987792969,20.022982409137427,367.39491082498404,227.23403396102202,SL
2025-04-04,239.42999267578125,20.827055280013127,343.56526907584686,197.775882115755,HOLD
2025-04-07,233.2899932861328,22.035837426829147,343.4691804202786,189.21831843247452,HOLD
2025-04-08,221.86000061035156,22.79327778877751,335.82638955423914,176.27344503279656,HOLD
2025-04-09,272.20001220703125,24.938758660754196,396.8938055108022,222.32249488552287,HOLD
2025-04-10,252.39999389648438,25.505276783418758,379.9263778135782,201.38944032964685,HOLD
2025-04-11,252.30999755859375,24.853470404965087,376.57734958341916,202.6030567486636,HOLD
2025-04-14,252.35000610351562,24.211793459030453,373.4089733986679,203.9264191854547,HOLD
2025-04-15,254.11000061035156,23.283094218105944,370.52547170088127,207.54381217413967,HOLD
2025-04-16,241.5500030517578,23.064301820087234,356.871512152194,195.42139941158334,HOLD
2025-04-17,241.3699951171875,21.89256603317902,350.8328252830826,197.58486305082945,HOLD
2025-04-21,227.5,21.65595426616737,335.7797713308368,184.18809146766526,HOLD
2025-04-22,237.97000122070312,21.201242699267926,343.97621471704275,195.56751582216728,HOLD
2025-04-23,250.74000549316406,21.221154722550516,356.8457791059167,208.29769604806305,HOLD
2025-04-24,259.510009765625,20.443930112860944,361.7296603299297,218.6221495399031,HOLD
2025-04-25,284.95001220703125,20.9365063310523,389.6325438622927,243.07699954492665,HOLD
2025-04-28,285.8800048828125,21.043896742533324,391.0994885954791,243.79221139774583,HOLD
2025-04-29,292.0299987792969,20.53004735787095,394.68023556865165,250.96990406355496,HOLD
2025-04-30,282.1600036621094,20.581472551547982,385.0673664198493,240.9970585590134,HOLD
2025-05-01,280.5199890136719,19.901367134076608,380.02682468405493,240.71725474551866,HOLD
2025-05-02,287.2099914550781,19.549126682437198,384.9556248672641,248.11173809020372,HOLD
2025-05-05,280.260009765625,19.06776027932387,375.5988111622444,242.12448920697724,HOLD
2025-05-06,275.3500061035156,18.342206183277007,367.06103701990065,238.66559373696163,HOLD
2025-05-07,276.2200012207031,17.526335217912155,363.85167731026394,241.16733078487883,HOLD
2025-05-08,284.82000732421875,17.244453154388573,371.0422730961616,250.3311010154416,HOLD
2025-05-09,298.260009765625,17.5998494652175,386.25925709171247,263.06031083518997,HOLD
2025-05-12,318.3800048828125,18.05343036252714,408.6471566954482,282.2731441577582,HOLD
2025-05-13,334.07000732421875,18.24890024236219,425.31450853602973,297.57220683949436,HOLD
2025-05-14,347.67999267578125,18.083263980002314,438.0963125757928,311.51346471577665,HOLD
2025-05-15,342.82000732421875,17.717315926907645,431.4065869587569,307.38537547040346,HOLD
2025-05-16,349.9800109863281,17.115365375795164,435.5568378653039,315.7492802347378,HOLD
2025-05-19,342.0899963378906,17.079268981135908,427.48634124357017,307.9314583756188,HOLD
2025-05-20,343.82000732421875,16.813605855670367,427.88803660257065,310.192795612878,HOLD
2025-05-21,334.6199951171875,16.694776426248115,418.0938772484281,301.2304422646913,SL
2025-05-22,341.0400085449219,16.636576277320042,424.2228899315221,307.7668559902818,SL
2025-05-23,339.3399963378906,16.160392331691646,420.1419579963488,307.0192116745073,SL
2025-05-27,362.8900146484375,16.752508052098282,446.6525549089289,329.38499854424094,SL
2025-05-28,356.8999938964844,16.205185773901196,437.9259227659904,324.489622348682,SL
2025-05-29,358.42999267578125,15.884100458388518,437.8504949677238,326.66179175900425,SL
2025-05-30,346.4599914550781,16.063092152915875,426.7754522196575,314.33380714924635,SL
